stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Development\Projects\Template\bin\Debug\allegro5.cfg r
display  D   display_settings.c:400  _al_score_display_settings       [   0.04151] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04152] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.04153] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04153] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.04154] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04155] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.04155] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04156] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.04157] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04157] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.04158] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04159] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.04159] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04160] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.04161] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04161] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.04162] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04163] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.04164] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.04164] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.04165] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1677 d3d_create_display_internals     [   0.04166] Trying format 0.
d3d      I         d3d_disp.cpp:1353 d3d_display_thread_proc          [   0.04181] Chose a display format: 23
d3d      I         d3d_disp.cpp:1422 d3d_display_thread_proc          [   0.04183] Normal window.
d3d      I         d3d_disp.cpp:786  d3d_create_device                [   0.05309] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:848  d3d_create_device                [   0.07215] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:856  d3d_create_device                [   0.07219] Success
d3d      D         d3d_disp.cpp:1703 d3d_create_display_internals     [   0.07221] Resumed after wait.
d3d      I         d3d_disp.cpp:1736 d3d_create_display_internals     [   0.07225] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1767 d3d_create_display_internals     [   0.07226] Returning d3d_display: 000000000076a750
d3d      D         d3d_disp.cpp:1792 d3d_create_display_locked        [   0.07227] al_display=000000000076a750
d3d      D         d3d_disp.cpp:1793 d3d_create_display_locked        [   0.07228] al_display->vt=000000000076a5e0
system   D            wsystem.c:889  _al_win_safe_load_library        [   0.07242] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:795  load_library_at_path             [   0.07243] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:798  load_library_at_path             [   0.07269] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.07271] Module "d3dx9_43.dll" loaded.
dtor     D               dtor.c:196  _al_register_destructor          [   0.07274] added dtor for timer 00000000028df440, func 00007ffc9b880dc2
dtor     D               dtor.c:196  _al_register_destructor          [   0.07275] added dtor for queue 00000000028df4f0, func 00007ffc9b86cc4e
dtor     D               dtor.c:196  _al_register_destructor          [   0.07327] added dtor for bitmap 00000000028e14c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07354] added dtor for bitmap 00000000028fb180, func 00007ffc9b841bf8
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.07413] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.07413] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.07414] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.07414] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.07415] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.07416] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.07416] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.07417] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.07418] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.07418] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.07419] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.07420] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.07420] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.07433] added dtor for bitmap 0000000002915150, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07457] added dtor for sub_bitmap 0000000002949120, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07459] added dtor for sub_bitmap 00000000029492e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07460] added dtor for sub_bitmap 00000000029494a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07460] added dtor for sub_bitmap 0000000002949660, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07461] added dtor for sub_bitmap 0000000002949820, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07462] added dtor for sub_bitmap 00000000029499e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07463] added dtor for sub_bitmap 0000000002949ba0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07464] added dtor for sub_bitmap 0000000002949d60, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07465] added dtor for sub_bitmap 0000000002949f20, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07465] added dtor for sub_bitmap 000000000294a0e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07466] added dtor for sub_bitmap 000000000294a2a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07467] added dtor for sub_bitmap 000000000294a460, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07468] added dtor for sub_bitmap 000000000294a620, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07469] added dtor for sub_bitmap 000000000294a7e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07470] added dtor for sub_bitmap 000000000294b580, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07471] added dtor for sub_bitmap 000000000294b200, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07471] added dtor for sub_bitmap 000000000294b3c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07472] added dtor for sub_bitmap 000000000294bac0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07473] added dtor for sub_bitmap 000000000294b740, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07473] added dtor for sub_bitmap 000000000294bc80, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07474] added dtor for sub_bitmap 000000000294b900, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07475] added dtor for sub_bitmap 000000000294be40, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07476] added dtor for sub_bitmap 000000000294cad0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07477] added dtor for sub_bitmap 000000000294de10, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07478] added dtor for sub_bitmap 000000000294c910, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07478] added dtor for sub_bitmap 000000000294c3d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07479] added dtor for sub_bitmap 000000000294dfd0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07480] added dtor for sub_bitmap 000000000294c210, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07481] added dtor for sub_bitmap 000000000294da90, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07481] added dtor for sub_bitmap 000000000294c590, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07482] added dtor for sub_bitmap 000000000294d8d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07483] added dtor for sub_bitmap 000000000294cc90, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07484] added dtor for sub_bitmap 000000000294ce50, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07485] added dtor for sub_bitmap 000000000294d390, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07485] added dtor for sub_bitmap 000000000294dc50, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07486] added dtor for sub_bitmap 000000000294d010, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07487] added dtor for sub_bitmap 000000000294d550, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07488] added dtor for sub_bitmap 000000000294c750, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07488] added dtor for sub_bitmap 000000000294d1d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07489] added dtor for sub_bitmap 000000000294d710, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07490] added dtor for sub_bitmap 000000000294e3e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07491] added dtor for sub_bitmap 000000000294f020, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07492] added dtor for sub_bitmap 000000000294eae0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07493] added dtor for sub_bitmap 000000000294eca0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07493] added dtor for sub_bitmap 000000000294f1e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07494] added dtor for sub_bitmap 000000000294f3a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07495] added dtor for sub_bitmap 000000000294f560, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07496] added dtor for sub_bitmap 000000000294e220, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07496] added dtor for sub_bitmap 000000000294e760, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07497] added dtor for sub_bitmap 000000000294e5a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07498] added dtor for sub_bitmap 000000000294faa0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07499] added dtor for sub_bitmap 000000000294f720, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07499] added dtor for sub_bitmap 000000000294ee60, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07500] added dtor for sub_bitmap 000000000294f8e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07501] added dtor for sub_bitmap 000000000294fc60, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07502] added dtor for sub_bitmap 000000000294fe20, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07502] added dtor for sub_bitmap 000000000294ffe0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07503] added dtor for sub_bitmap 000000000294e920, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07504] added dtor for sub_bitmap 0000000002951680, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07505] added dtor for sub_bitmap 00000000029514c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07506] added dtor for sub_bitmap 0000000002950dc0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07506] added dtor for sub_bitmap 0000000002951140, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07507] added dtor for sub_bitmap 0000000002950a40, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07508] added dtor for sub_bitmap 0000000002951300, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07509] added dtor for sub_bitmap 0000000002951840, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07510] added dtor for sub_bitmap 0000000002952800, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07511] added dtor for sub_bitmap 0000000002951a00, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07511] added dtor for sub_bitmap 0000000002951bc0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07512] added dtor for sub_bitmap 0000000002951f40, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07513] added dtor for sub_bitmap 0000000002952100, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07514] added dtor for sub_bitmap 00000000029522c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07515] added dtor for sub_bitmap 0000000002951d80, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07515] added dtor for sub_bitmap 0000000002952480, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07516] added dtor for sub_bitmap 0000000002952640, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07517] added dtor for sub_bitmap 0000000002950c00, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07518] added dtor for sub_bitmap 0000000002950f80, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07519] added dtor for sub_bitmap 0000000002954760, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07520] added dtor for sub_bitmap 00000000029543e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07520] added dtor for sub_bitmap 0000000002954e60, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07521] added dtor for sub_bitmap 0000000002953960, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07522] added dtor for sub_bitmap 0000000002954920, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07523] added dtor for sub_bitmap 0000000002953ce0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07524] added dtor for sub_bitmap 0000000002955020, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07524] added dtor for sub_bitmap 00000000029545a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07525] added dtor for sub_bitmap 0000000002953b20, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07526] added dtor for sub_bitmap 0000000002953260, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07527] added dtor for sub_bitmap 0000000002953ea0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07527] added dtor for sub_bitmap 00000000029535e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07528] added dtor for sub_bitmap 0000000002953420, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07529] added dtor for sub_bitmap 00000000029537a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07530] added dtor for sub_bitmap 0000000002954060, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07530] added dtor for sub_bitmap 0000000002954220, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07531] added dtor for sub_bitmap 0000000002954ae0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07532] added dtor for sub_bitmap 0000000002954ca0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07533] added dtor for sub_bitmap 0000000002956dc0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07534] added dtor for sub_bitmap 0000000002955e00, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07535] added dtor for sub_bitmap 0000000002956f80, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07536] added dtor for sub_bitmap 0000000002955c40, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07536] added dtor for sub_bitmap 0000000002957140, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07537] added dtor for sub_bitmap 0000000002956180, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07538] added dtor for sub_bitmap 00000000029574c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07539] added dtor for sub_bitmap 0000000002955fc0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07539] added dtor for sub_bitmap 0000000002956340, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07540] added dtor for sub_bitmap 0000000002956880, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07541] added dtor for sub_bitmap 0000000002956500, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07542] added dtor for sub_bitmap 00000000029566c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07543] added dtor for sub_bitmap 0000000002956a40, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07543] added dtor for sub_bitmap 0000000002956c00, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07544] added dtor for sub_bitmap 0000000002957680, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07545] added dtor for sub_bitmap 0000000002957300, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07546] added dtor for sub_bitmap 0000000002957840, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07546] added dtor for sub_bitmap 0000000002955a80, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07547] added dtor for sub_bitmap 0000000002957d90, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07548] added dtor for sub_bitmap 0000000002958f10, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07549] added dtor for sub_bitmap 0000000002958b90, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07550] added dtor for sub_bitmap 0000000002959610, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07550] added dtor for sub_bitmap 0000000002958d50, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07551] added dtor for sub_bitmap 0000000002959290, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07552] added dtor for sub_bitmap 00000000029582d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07553] added dtor for sub_bitmap 0000000002959b50, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07553] added dtor for sub_bitmap 0000000002957f50, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07554] added dtor for sub_bitmap 00000000029590d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07555] added dtor for sub_bitmap 0000000002959450, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07556] added dtor for sub_bitmap 00000000029597d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07557] added dtor for sub_bitmap 0000000002958490, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07558] added dtor for sub_bitmap 0000000002958810, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07558] added dtor for sub_bitmap 0000000002959990, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07559] added dtor for sub_bitmap 00000000029589d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07560] added dtor for sub_bitmap 0000000002958110, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07561] added dtor for sub_bitmap 0000000002958650, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07562] added dtor for sub_bitmap 000000000295b730, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07563] added dtor for sub_bitmap 000000000295b030, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07564] added dtor for sub_bitmap 000000000295a5b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07564] added dtor for sub_bitmap 000000000295aaf0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07565] added dtor for sub_bitmap 000000000295a770, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07566] added dtor for sub_bitmap 000000000295acb0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07567] added dtor for sub_bitmap 000000000295a930, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07568] added dtor for sub_bitmap 000000000295b1f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07569] added dtor for sub_bitmap 000000000295b8f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07569] added dtor for sub_bitmap 000000000295b3b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07570] added dtor for sub_bitmap 000000000295bab0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07571] added dtor for sub_bitmap 000000000295ae70, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07572] added dtor for sub_bitmap 000000000295c370, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07572] added dtor for sub_bitmap 000000000295b570, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07573] added dtor for sub_bitmap 000000000295bc70, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07574] added dtor for sub_bitmap 000000000295be30, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07575] added dtor for sub_bitmap 000000000295bff0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07576] added dtor for sub_bitmap 000000000295c1b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07577] added dtor for sub_bitmap 000000000295ef90, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07577] added dtor for sub_bitmap 000000000295d710, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07578] added dtor for sub_bitmap 000000000295edd0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07579] added dtor for sub_bitmap 000000000295dc50, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07580] added dtor for sub_bitmap 000000000295e190, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07581] added dtor for sub_bitmap 000000000295e510, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07581] added dtor for sub_bitmap 000000000295e6d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07582] added dtor for sub_bitmap 000000000295e890, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07583] added dtor for sub_bitmap 000000000295d8d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07584] added dtor for sub_bitmap 000000000295de10, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07584] added dtor for sub_bitmap 000000000295da90, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07585] added dtor for sub_bitmap 000000000295dfd0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07586] added dtor for sub_bitmap 000000000295e350, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07587] added dtor for sub_bitmap 000000000295ea50, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07588] added dtor for sub_bitmap 000000000295ec10, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07589] added dtor for sub_bitmap 000000000295d1d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07590] added dtor for sub_bitmap 000000000295d390, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07590] added dtor for sub_bitmap 000000000295d550, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07592] added dtor for sub_bitmap 0000000002961430, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07592] added dtor for sub_bitmap 000000000295f9f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07593] added dtor for sub_bitmap 0000000002961b30, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07594] added dtor for sub_bitmap 0000000002961eb0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07595] added dtor for sub_bitmap 00000000029610b0, func 00007ffc9b841bf8
